GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj
gene-J2S48_RS25900	1405.47392285088	-4.8043229434075	0.507397693546388	-9.4685549511042	2.83741655190932e-21	1.77490538952471e-19
gene-J2S48_RS02165	348.924948526072	-3.36723061005048	0.360432790098256	-9.34218723311095	9.43642532706675e-21	5.60267761368048e-19
gene-J2S48_RS06970	317.608090768339	-3.48327752810665	0.372827345811672	-9.34287027826058	9.37572912146655e-21	5.60267761368048e-19
gene-J2S48_RS07235	1150.54688332681	-3.15024453355944	0.337184507517121	-9.34279144897984	9.38271423035435e-21	5.60267761368048e-19
gene-J2S48_RS05740	258.531409908873	4.63034502700025	0.496053120540566	9.33437334685932	1.01590413170688e-20	5.93118695561531e-19
MSTRG.2974.1	150.068746211415	-4.00085463155918	0.431719031642193	-9.26726490685514	1.90980259104997e-20	1.09672761908984e-18
gene-J2S48_RS08550	254.838474122172	3.86960762885648	0.420441896748614	9.20366799498611	3.45934916432911e-20	1.95453227784595e-18
gene-J2S48_RS22865	529.82971583671	-3.39075579068424	0.36885948119701	-9.1925406924086	3.83670243656389e-20	2.13332835480687e-18
MSTRG.2943.1	840.363716250404	2.81182266324036	0.306733798275922	9.16698022534508	4.86454986790457e-20	2.66258096676089e-18
gene-J2S48_RS11120	1467.29937192572	-3.11882072810065	0.341986211654878	-9.11972653227337	7.53141298594491e-20	4.01154451186393e-18
gene-J2S48_RS01630	456.526929217227	3.74167260528345	0.410300700391982	9.11934247664903	7.55814838090264e-20	4.01154451186393e-18
MSTRG.1822.1	8058.70241179595	4.43234545685658	0.486983550828775	9.10163279501613	8.89838417884188e-20	4.65239399678852e-18
gene-J2S48_RS17810	3983.95523829754	3.36658559229671	0.372709100457689	9.03274319881786	1.67421224183063e-19	8.62465512225395e-18
MSTRG.11.1	963.726347419693	-4.36258965265054	0.483778521397663	-9.01774150709868	1.92006748955834e-19	9.74782089264181e-18
gene-J2S48_RS13595	2144.70478341828	2.58090223236009	0.287502728702831	8.9769660413476	2.78335756630773e-19	1.39287165068228e-17
gene-J2S48_RS17310	421.535020631328	-3.71152230074347	0.414138451869112	-8.96203258594421	3.18747625585059e-19	1.5726379329922e-17
gene-J2S48_RS18320	6702.95646790425	-2.65259556803603	0.297888832336903	-8.90464925195995	5.35551106318653e-19	2.60560489643644e-17
gene-J2S48_RS06485	2856.5009314708	3.68398528938108	0.414105713285144	8.89624357064682	5.77687222756067e-19	2.7386121637245e-17
gene-J2S48_RS16875	888.33258622183	-3.16494762121248	0.355768684034996	-8.89608266055579	5.7852497891982e-19	2.7386121637245e-17
gene-J2S48_RS08470	2926.70656742706	2.51038443192989	0.283043727922166	8.86924593015615	7.36428760915245e-19	3.43961326598147e-17
gene-J2S48_RS24720	1113.5742223037	-5.24038528244536	0.591656988866069	-8.85713408454575	8.20977631809087e-19	3.78405874240425e-17
MSTRG.47.1	86590.8945608082	4.48358153724264	0.506411072466814	8.85364041390793	8.47099973948272e-19	3.85375481654649e-17
gene-J2S48_RS15180	399.374300894054	-2.88620192990948	0.326675400422582	-8.83507581585861	1.00030394716767e-18	4.49239067554917e-17
gene-J2S48_RS14405	5419.2952738576	-3.00818170009968	0.340875253305509	-8.82487558404131	1.095815669519e-18	4.85904087382917e-17
rna-J2S48_RS10595	510.30743549691	-3.53180211755526	0.40091715175556	-8.80930661631709	1.2592231895823e-18	5.51382354138348e-17
rna-J2S48_RS16000	287.601096379567	-4.26167741102672	0.484602117179278	-8.79417827522638	1.44098630518454e-18	6.23182102106352e-17
MSTRG.190.1	2662.44803185715	4.91187868699156	0.560761771417413	8.75929661641525	1.96472492049616e-18	8.39320902011955e-17
gene-J2S48_RS25070	638.587042858174	3.08601233208586	0.353719548321262	8.72446079593832	2.67451925852952e-18	1.12877601959384e-16
gene-J2S48_RS24730	1423.73707789883	-3.75382264420344	0.431972656458254	-8.68995430169366	3.62585307794216e-18	1.51206706333707e-16
gene-J2S48_RS06480	8674.62182585647	5.12440532349073	0.590581248013286	8.67688457892834	4.06757543606471e-18	1.67631961794526e-16
MSTRG.99.1	339.124252197141	-2.93013280106612	0.340749450333571	-8.59908298662761	8.03555680358261e-18	3.27055901661755e-16
gene-J2S48_RS21205	55.9507247065473	7.66488419883587	0.891489028453287	8.59784467805988	8.12271294449692e-18	3.27055901661755e-16
rna-J2S48_RS19430	116.022320865113	-4.43374544034409	0.518133682560815	-8.55714575132584	1.15696224857886e-17	4.60549858724061e-16
gene-J2S48_RS17785	2230.4327995823	2.94902857020531	0.345458353011588	8.5365675616082	1.38267846582641e-17	5.44216029864034e-16
gene-J2S48_RS01875	382.784549659848	-3.08839953840502	0.363481055335144	-8.49672766454745	1.95010241832975e-17	7.59023196823235e-16
gene-J2S48_RS12395	1006.72575684681	3.31304085508063	0.390021383525996	8.49451080125151	1.98768309479991e-17	7.65148778141109e-16
MSTRG.20.1	136.141973171486	-4.64800794657827	0.547669315637338	-8.48688764162231	2.12244797874175e-17	8.06249556178693e-16
gene-J2S48_RS20130	1184.75707526881	-2.25251455249305	0.265441916067348	-8.48590375576383	2.14048554737706e-17	8.06249556178693e-16
gene-J2S48_RS13420	2582.14855770746	-4.41752656281242	0.521648111329508	-8.46840325282421	2.48779743413732e-17	9.27101533168406e-16
gene-J2S48_RS07360	873.166713917086	-3.78503421695067	0.447921549942801	-8.45021682353531	2.90762326100533e-17	1.07214781929491e-15
rna-J2S48_RS10510	240.019628798616	-3.63903339769534	0.431569642826369	-8.43208844316097	3.3955019649869e-17	1.23900451909887e-15
gene-J2S48_RS20520	716.95490249748	2.76165507268733	0.32931706343047	8.38600661599307	5.02935060206706e-17	1.81626960402484e-15
gene-J2S48_RS04535	76797.9591855594	-3.33734099070417	0.398274310725291	-8.3795035251623	5.31514240265887e-17	1.89989222821572e-15
MSTRG.1329.1	81.4401322335741	-7.69934712402963	0.920238346223506	-8.36668799515514	5.92603399713493e-17	2.09685829211754e-15
gene-J2S48_RS19520	229.946859493806	-3.33626036344601	0.400509830224039	-8.33003365130827	8.08193789049961e-17	2.83110284304201e-15
gene-J2S48_RS14735	824.312205026117	-2.58795904097231	0.31228187777357	-8.28725336040405	1.1589359359275e-16	3.99977315622227e-15
gene-J2S48_RS25940	976.833249897785	3.81502628360062	0.460381206388704	8.28666815816881	1.16464990560854e-16	3.99977315622227e-15
gene-J2S48_RS00240	149.881865319161	4.41816712658984	0.534529451303183	8.26552609181468	1.3908001862487e-16	4.73007092468854e-15
MSTRG.2270.1	3307.22056561865	2.64992400840698	0.321159238778001	8.25112183753406	1.56914471930288e-16	5.2853018766519e-15
gene-J2S48_RS19885	567.678975284511	-3.09171281305299	0.374778939716694	-8.24943049198575	1.59151143900298e-16	5.30958530554993e-15
gene-J2S48_RS26115	2155.95292976296	2.50177007210259	0.304651332747116	8.21191244936799	2.17692987421963e-16	7.19413712206731e-15
gene-J2S48_RS19745	658.168990096526	-3.03198789764589	0.369708664782862	-8.20101930644942	2.38357243434669e-16	7.80341517524902e-15
gene-J2S48_RS04045	1851.82485121754	-3.03573708490703	0.37025774729496	-8.19898329497656	2.42428609359468e-16	7.86321683876127e-15
gene-J2S48_RS04250	663.160381804158	-2.90646577608313	0.355968725228364	-8.16494700262937	3.21576368625581e-16	1.03346974247285e-14
gene-J2S48_RS12575	2030.21638968709	-3.62253089799593	0.443919768370443	-8.16032796037366	3.34116141671183e-16	1.06400804024923e-14
gene-J2S48_RS07555	1335.67627648912	2.96320374619491	0.36603575194341	8.09539431725519	5.70791501465354e-16	1.80133570237219e-14
gene-J2S48_RS08825	290.21239057427	3.5030508872799	0.433447919694077	8.08182650813577	6.3803833647298e-16	1.99557883273647e-14
gene-J2S48_RS22375	539.257724609751	3.04040490309837	0.376338845878069	8.07890266019319	6.53521644994455e-16	2.02591709948281e-14
gene-J2S48_RS10995	784.886810712286	-2.9102553566739	0.361306299887558	-8.05481486921097	7.95991939496898e-16	2.44592961759442e-14
gene-J2S48_RS07850	257.112361993786	-3.41315350593927	0.425287775756383	-8.02551519349201	1.01100741874522e-15	3.07961651118654e-14
gene-J2S48_RS18920	811.765432914284	-2.73421262250442	0.341897010119812	-7.99718202141126	1.27298984636326e-15	3.84420985500904e-14
gene-J2S48_RS02465	195.783701664888	3.1305112227337	0.391507650046571	7.99604100293139	1.2848361025675e-15	3.84682125409739e-14
MSTRG.3408.1	65.7095372161768	-7.40871952469872	0.927593031373653	-7.98703663580494	1.38221025031257e-15	4.10329026003808e-14
MSTRG.1958.1	1999.43614780857	-3.50539656143053	0.439273350243577	-7.97998913316	1.46346174366984e-15	4.30798864544156e-14
gene-J2S48_RS12465	380.498549906595	-3.58595719449182	0.449861916672136	-7.9712397551209	1.57090409904884e-15	4.54783228013892e-14
gene-J2S48_RS24745	218.569161128019	2.91160574500347	0.365245475865228	7.97164082075535	1.56581334918225e-15	4.54783228013892e-14
gene-J2S48_RS12830	249.469276550604	-3.04754028021116	0.382603168275553	-7.96527716680145	1.64853851497003e-15	4.73346755568853e-14
gene-J2S48_RS25080	5402.70057623347	-2.59433599992676	0.326313862555448	-7.95043146377492	1.85863043388729e-15	5.29331903244485e-14
MSTRG.2376.1	1334.85307630497	3.61352535859752	0.454741894745629	7.94632163948482	1.92131179753345e-15	5.427705828032e-14
gene-J2S48_RS14750	1344.18851147199	-2.89879045381903	0.365337210668589	-7.93456119214922	2.11240850912666e-15	5.91981360597654e-14
gene-J2S48_RS20525	727.678832315213	2.40532401522442	0.303374663420562	7.92855932036082	2.21702752160832e-15	6.16368841920155e-14
gene-J2S48_RS04195	505.481278248397	2.92749791129507	0.369517046024565	7.92249760272347	2.32786579913417e-15	6.42087708217874e-14
gene-J2S48_RS16880	328.703340283209	-3.18744407105391	0.402685807809556	-7.91546165580626	2.46337308726377e-15	6.74155931616014e-14
gene-J2S48_RS19270	1359.84094311137	-2.89910179125839	0.366686991727305	-7.90620299237223	2.65358345484155e-15	7.20581615682943e-14
gene-J2S48_RS18915	800.996961524055	-2.44395541852994	0.309337801865792	-7.90060381818536	2.77555548491969e-15	7.4790545105182e-14
gene-J2S48_RS04030	1634.96182354062	-3.65258029728528	0.462519522761531	-7.89713756400399	2.85381349608094e-15	7.63122799753553e-14
gene-J2S48_RS21880	2705.52343937425	-2.46445262491803	0.312129775022452	-7.89560247733738	2.88916172021442e-15	7.66722235296296e-14
rna-J2S48_RS24910	63.0834760278	-7.35540274512079	0.934925950325384	-7.86736397953322	3.62191721950253e-15	9.53953084204313e-14
gene-J2S48_RS21045	492.280597982534	3.20894114662554	0.409129484537814	7.84333876657807	4.38722326647896e-15	1.14689873899073e-13
MSTRG.12.1	265.20682037427	3.49528596265398	0.446099986967612	7.83520749779296	4.68069077636563e-15	1.21455257700806e-13
gene-J2S48_RS09620	379.028086349121	-2.82539696406453	0.361160605372988	-7.8231039654688	5.15365070081104e-15	1.32744400036331e-13
gene-J2S48_RS02795	3217.15868566026	2.87535123519438	0.36887449028584	7.79493109693296	6.44436339551378e-15	1.64778138499889e-13
gene-J2S48_RS18085	12783.3081572527	2.26054248496563	0.29037879089467	7.78480576353664	6.98203901253578e-15	1.77232483050093e-13
gene-J2S48_RS02340	1271.19779051684	-4.4641994956099	0.575215667546177	-7.76091429264055	8.43192872463283e-15	2.12496736132294e-13
gene-J2S48_RS08750	1045.86274363787	3.47637550241084	0.448525015145924	7.750683652014	9.13991262016109e-15	2.28693670774459e-13
gene-J2S48_RS02205	438.867782649176	2.90675113090056	0.375511599573121	7.74077587537891	9.8811949137174e-15	2.44402055846294e-13
MSTRG.2107.1	729.530155621028	-3.18036301472487	0.410923564874359	-7.73954887619375	9.97701798059379e-15	2.44402055846294e-13
rna-J2S48_RS24235	65.343792066083	-6.10828318764787	0.789139875490188	-7.74043154751697	9.90799356165105e-15	2.44402055846294e-13
MSTRG.625.1	14858.0216490813	-2.69776538172514	0.348694227458206	-7.7367652495724	1.01978100297258e-14	2.48075892598121e-13
rna-J2S48_RS15085	591.282453447995	-2.95994339882005	0.382956016016948	-7.72919937283099	1.08225064486208e-14	2.61456828203577e-13
gene-J2S48_RS17320	1612.51026229924	3.55003008049443	0.459435212565616	7.72694382885905	1.10159224524457e-14	2.6430668733505e-13
gene-J2S48_RS00495	1510.77392732728	-3.4107780861414	0.441846706580195	-7.71936971657011	1.16906345711856e-14	2.78587026550089e-13
gene-J2S48_RS13070	423.94095699675	-2.59230506019905	0.335968344984206	-7.71592055888752	1.20112110548023e-14	2.84292380574138e-13
gene-J2S48_RS07795	1037.06959527321	-2.85707388939975	0.370677478431874	-7.70770833309432	1.28097089359004e-14	3.01157116795027e-13
gene-J2S48_RS15265	98.5009749196019	5.70016954528982	0.740102346016099	7.70186660800806	1.3409282808195e-14	3.13151451180714e-13
gene-J2S48_RS04415	9334.57243557399	1.93742983011026	0.251747545775309	7.69592340669514	1.40475944084013e-14	3.25885584189601e-13
MSTRG.1727.1	6158.79205634699	4.39737167158619	0.571491694528251	7.69455044349521	1.41992519968091e-14	3.27236708847515e-13
gene-J2S48_RS10180	295.637850751137	4.0101430338689	0.525459870294056	7.63168276128253	2.31709057101367e-14	5.3050773008241e-13
gene-J2S48_RS25370	2102.92631511563	2.83033257499344	0.370953071811231	7.62989388704599	2.34947017958943e-14	5.34428184357259e-13
gene-J2S48_RS17260	780.813482863705	-3.35544331158294	0.439879310434833	-7.62809987190802	2.38238974348706e-14	5.38420082028076e-13
gene-J2S48_RS10260	401.418617795754	2.96398249412759	0.390019559881636	7.59957396759054	2.97107225249708e-14	6.6715808336521e-13
gene-J2S48_RS00840	271.079473368789	4.19774282796102	0.553363616502414	7.58586705518019	3.30270933762597e-14	7.3690387322954e-13
gene-J2S48_RS16890	457.267054297147	-2.45776790609618	0.325570562790341	-7.54910973839769	4.38243503656554e-14	9.71624679309435e-13
gene-J2S48_RS25005	916.072689157588	-3.23784064775327	0.429186574266854	-7.54413311572995	4.55305893122074e-14	1.00310474440668e-12
gene-J2S48_RS13810	337.971586032444	2.94696639966424	0.39448726289214	7.47037148438933	7.99687385570476e-14	1.75081556978336e-12
MSTRG.2121.1	314.043730867512	-3.60765307490325	0.483904353644029	-7.45530195737218	8.96622417672821e-14	1.95084989385583e-12
gene-J2S48_RS07855	304.260212198129	-3.17967729204496	0.427012990034168	-7.44632450593724	9.59765610284481e-14	2.07534502026329e-12
rna-J2S48_RS24160	573.539973123146	-2.99297376427147	0.402791481703645	-7.43057860015412	1.08123662585382e-13	2.32366374255578e-12
gene-J2S48_RS13390	6693.60651051384	2.53123381156054	0.340877937491411	7.42563109301941	1.12243435535347e-13	2.39749240658731e-12
gene-J2S48_RS01380	1705.40879930593	2.50845505309621	0.339444979421058	7.38987230677125	1.46969887459056e-13	3.10141876969321e-12
rna-J2S48_RS15560	341.002084788851	-4.67013912431206	0.631937542797888	-7.3901909730432	1.46618077705563e-13	3.10141876969321e-12
gene-J2S48_RS01390	857.34975439588	2.89043992754449	0.391651259907269	7.38013693158771	1.58126816511254e-13	3.31687567807739e-12
gene-J2S48_RS08560	2291.03020199575	-3.16617351563132	0.430028016467168	-7.36271450786521	1.80207513350291e-13	3.75754118610757e-12
gene-J2S48_RS18880	3526.85475835667	-2.43446339390733	0.330866441566432	-7.35784319008532	1.8690541614775e-13	3.87414007553591e-12
gene-J2S48_RS07565	1037.01592613203	2.5162285210688	0.342916602737323	7.33772731032288	2.17251228046573e-13	4.45047398741021e-12
gene-J2S48_RS07815	193.00068000047	-3.01649904103264	0.411070838754687	-7.33814894330847	2.16568089689621e-13	4.45047398741021e-12
gene-J2S48_RS04985	1126.74190630897	2.30752380268622	0.314575598957537	7.33535534966175	2.21133962648439e-13	4.50367599510165e-12
gene-J2S48_RS25915	356.641386412599	-3.96618340786528	0.542229532815344	-7.31458389452196	2.58180165904943e-13	5.22777526684979e-12
gene-J2S48_RS25905	583.079811601483	-4.75190719605407	0.651496490820123	-7.29383390856369	3.01256790074437e-13	6.06495710132618e-12
gene-J2S48_RS21240	1154.7292259761	2.67248598943345	0.367529197320896	7.27149301039082	3.55535776309337e-13	7.11681042520918e-12
MSTRG.1092.1	2447.37446086789	2.46781648538819	0.339999438137133	7.25829577516194	3.91997665151564e-13	7.80208989219278e-12
rna-J2S48_RS12470	133.721657677113	-4.65985081544656	0.644880668989434	-7.22591176868245	4.97750846793103e-13	9.85096732382057e-12
gene-J2S48_RS21855	406.898382914997	2.62381970649143	0.3636982557327	7.2142762994712	5.42215624386334e-13	1.06706816417153e-11
MSTRG.3438.1	1194.60622380258	-2.44726692658817	0.339500112393969	-7.20844216908025	5.65955978719413e-13	1.10756636505816e-11
gene-J2S48_RS13370	597.440081028678	-2.44433477248827	0.339192726279085	-7.20633015720122	5.74799388907302e-13	1.11862347741238e-11
gene-J2S48_RS02560	197.182217453977	3.0030101471428	0.417081303377063	7.20005937170461	6.01863467998671e-13	1.1648219493919e-11
gene-J2S48_RS21255	688.473720999345	2.30910875573755	0.321477956255917	7.18279033072907	6.83028095784469e-13	1.31464143930384e-11
gene-J2S48_RS00595	349.948930221301	-2.89523984692476	0.403273359574907	-7.1793481473129	7.00445727398454e-13	1.34079856998731e-11
gene-J2S48_RS06930	5379.42571276625	-2.70211745104924	0.376506011303679	-7.17682419383681	7.13493391868235e-13	1.35835182158393e-11
rna-J2S48_RS20040	599.257424585318	-4.43999774605227	0.619190384138186	-7.17065035212398	7.46423189882097e-13	1.41336239684161e-11
MSTRG.863.1	8000.82190534052	-2.31572174671337	0.324251798403407	-7.14173909941541	9.21573972374632e-13	1.73563098130556e-11
gene-J2S48_RS00950	1408.17158478143	2.51340540052958	0.351977859439334	7.14080540330912	9.2785631307298e-13	1.73811800251051e-11
gene-J2S48_RS16650	4952.93745813411	2.53375922298296	0.356004925573496	7.11720271538738	1.10139440182159e-12	2.04136750771483e-11
gene-J2S48_RS19345	400.025727387102	-2.54720837238003	0.357864291129205	-7.11780536790237	1.09659071306072e-12	2.04136750771483e-11
gene-J2S48_RS00955	590.52947650668	2.69218830280665	0.378341124744352	7.11576967644154	1.11290011199759e-12	2.05183636438292e-11
gene-J2S48_RS25085	2629.11599132867	-2.4400167221953	0.343296712902806	-7.10760292914927	1.1807567487886e-12	2.16554496911334e-11
MSTRG.57.1	1815.27809479024	-2.32931383738461	0.328467457645247	-7.09146000058346	1.32704437238738e-12	2.42116481066301e-11
gene-J2S48_RS17415	926.387935176501	-2.23973971074234	0.316279279549785	-7.08152527073715	1.42576361698905e-12	2.58779790171639e-11
gene-J2S48_RS26350	359.98284253586	-2.92767202232295	0.41363942127798	-7.07783608553947	1.46422766500764e-12	2.64391211882565e-11
gene-J2S48_RS18855	3646.81334686808	-1.87176136859375	0.265140541210198	-7.05950647928208	1.67094986494664e-12	3.00171147533748e-11
MSTRG.2427.1	209.949424374415	-2.49306388113241	0.353262624562135	-7.05725346467812	1.69825692607132e-12	3.03520102654482e-11
gene-J2S48_RS24750	832.889849075379	1.9899047429333	0.283882472430138	7.00960762353161	2.38987397738233e-12	4.24960839734534e-11
gene-J2S48_RS12910	319.458221816077	-3.93629391271071	0.56199116205814	-7.00419184226154	2.48415536136639e-12	4.39494759134669e-11
gene-J2S48_RS03950	3664.08433896276	-2.6390692425478	0.37843965905797	-6.97355358874672	3.09033641998714e-12	5.43992385890199e-11
gene-J2S48_RS22370	189.144601150396	2.81232859453445	0.403664682758387	6.96699194816052	3.2378919463109e-12	5.67116774396353e-11
gene-J2S48_RS21850	739.540697481972	-3.02594333556036	0.434737292473722	-6.96039513505335	3.39319659718607e-12	5.91361576116557e-11
gene-J2S48_RS19005	314.448335021577	-2.59013439956699	0.372503961721086	-6.95330698658814	3.56821039262837e-12	6.18784208186989e-11
MSTRG.343.1	978.994983578119	2.1851711299482	0.314452640376978	6.94912635279047	3.67555244529305e-12	6.34259123934066e-11
gene-J2S48_RS04565	833.070825434904	-2.80851240253347	0.404681533120334	-6.94005575415852	3.91945224240501e-12	6.73031431624743e-11
MSTRG.1826.1	336.323534535221	-3.80027100506767	0.549206097021411	-6.91957177037589	4.53010935864018e-12	7.7409624796666e-11
gene-J2S48_RS21150	756.434303654353	3.15306051245569	0.456258715312977	6.91068555324539	4.82317102039745e-12	8.20173207983120e-11
gene-J2S48_RS04385	1660.48631656049	2.21522205941262	0.320755456022213	6.90626462565676	4.97581424308481e-12	8.42042381329762e-11
